# This CSV contains satellite, iagos and ERA5 data of the collocated IAGOS flights.
# Each row corresponds to one flight instance with satellite observations, flight data, annotations, meteorological data, and efficiency data.
# Column descriptions:
# path: Relative path to the collocation folder, satellite: Satellite platform (Sentinel or Landsat), scene_id: Satellite scene identifier, sensing_time: Timestamp of the satellite image acquisition, crs: Coordinate reference system of the satellite image, extent: Spatial extent of the image, visualization_url: URL to visualize the scene quickly (if available), base_url: Base URL to Google Sentinel-2 dataset (Sentinel-2 only), icao24: ICAO24 aircraft identifier, registration: Aircraft registration, icao_code: ICAO aircraft type code, airframe_type: Airframe type from IAGOS, iagos_number: IAGOS aircraft number, engine_uid: Engine identifier, longitude: Aircraft longitude at sensing time, latitude: Aircraft latitude at sensing time, altitude: Aircraft altitude (GPS or barometric), air_pressure: Air pressure (Pa), vertical_rate: Vertical rate (ft/min), heading: Aircraft heading (deg, clockwise north = 0), x: X coordinate of contrail annotation, y: Y coordinate of contrail annotation, contrail_formation: Boolean flag if contrail formed, contrail_label: Contrail linestring or (multi)polygon (JSON), out_of_frame_flag: Boolean flag if contrail continues outside image frame, iagos_file: Filename of IAGOS data, air_temperature_iagos: IAGOS Air Temperature (K), air_temperature_iagos_error: IAGOS Air Temperature Error (K), air_temperature_iagos_validity: IAGOS Air Temperature Validity, rhl_iagos: IAGOS Relative humidity (Liquid Water), rhl_iagos_error: IAGOS Relative humidity (Liquid Water) Error, rhl_iagos_validity: IAGOS Relative humidity (Liquid Water) Validity, rhi_iagos: IAGOS Relative humidity (Ice), rhi_iagos_error: IAGOS Relative humidity (Ice), rhi_iagos_validity: IAGOS Relative humidity (Ice), northward_wind_iagos: IAGOS Meridional Wind (m/s), eastward_wind_iagos: IAGOS Zonal Wind (m/s), air_temperature_era5: ERA5 Air Temperature (K), rhl_era5: ERA5 Relative humidity (Liquid Water), rhi_era5: ERA5 Relative humidity (Ice), northward_wind_era5: ERA5 Meridional Wind (m/s), eastward_wind_era5: ERA5 Meridional Wind (m/s), efficiency_PS_IAGOS: PS-computed aircraft efficiency using IAGOS weather data interpolated to sensing time, efficiency_BADA4_IAGOS: BADA 4.2-computed aircraft efficiency using IAGOS weather data interpolated to sensing time, efficiency_PS_ERA5: PS-computed aircraft efficiency using ERA5 weather data interpolated to sensing time, efficiency_BADA4_ERA5: BADA 4.2-computed aircraft efficiency using ERA5 weather data interpolated to sensing time
path,satellite,scene_id,sensing_time,crs,extent,visualization_url,base_url,icao24,registration,icao_code,airframe_type,iagos_number,engine_uid,longitude,latitude,altitude,air_pressure,vertical_rate,heading,x,y,lon_annotation,lat_annotation,contrail_formation,contrail_label,out_of_frame_flag,iagos_file,air_temperature_iagos,air_temperature_iagos_error,air_temperature_iagos_validity,rhl_iagos,rhl_iagos_error,rhl_iagos_validity,rhi_iagos,rhi_iagos_error,rhi_iagos_validity,northward_wind_iagos,eastward_wind_iagos,air_temperature_era5,rhl_era5,rhi_era5,northward_wind_era5,eastward_wind_era5,efficiency_PS_IAGOS,efficiency_BADA4_IAGOS,efficiency_PS_ERA5,efficiency_BADA4_ERA5
intersects_sentinel/2022/2022062303292804_L1C_T32UMA_A036570_20220623T103034,Sentinel,L1C_T32UMA_A036570_20220623T103034,2022-06-23 10:37:15.251000+00:00,EPSG:32632,"[399960.0, 509750.0, 5490250.0, 5600040.0]",,gs://gcp-public-data-sentinel-2/tiles/32/U/MA/S2A_MSIL1C_20220623T103031_N0400_R108_T32UMA_20220623T141109.SAFE,3C64F4,D-AIGT,A343,A340-313,1,2CM015,8.31543865,49.993375300000004,854.7828499999999,91968.805,-959.7228669829418,68.74647381973898,450304.9165290963,5537912.352935668,8.306703959887889,49.991467809273544,False,,,IAGOS_timeseries_2022062303292804_L2_3.1.1.nc4,291.2881723098755,0.3718725029826164,0.0,0.9216852673143149,0.037201277553103866,0.0,,,0.0,0.6598,-0.21043749999999994,292.8658858609288,0.7552902191122901,0.6227987719263172,2.304168578671352,-2.2633051227426755,0.09152909089222183,0.0,0.0924385006319722,0.0
intersects_sentinel/2022/2022082104121802_L1C_T31UDV_A037414_20220821T105849,Sentinel,L1C_T31UDV_A037414_20220821T105849,2022-08-21 11:06:26.604000+00:00,EPSG:32631,"[399960.0, 509750.0, 5890210.0, 6000000.0]",,gs://gcp-public-data-sentinel-2/tiles/31/U/DV/S2A_MSIL1C_20220821T105631_N0400_R094_T31UDV_20220821T144116.SAFE,3C64F4,D-AIGT,A343,A340-313,1,2CM015,2.4485989,53.7831752,11479.6906,21630.0,0.0,119.86497474249813,461662.14012915455,5960455.691984782,2.418035922281725,53.791269300668496,True,"{""type"": ""Polygon"", ""coordinates"": [[[2.416992, 53.791323], [2.417486, 53.791728], [2.401762, 53.797796], [2.401354, 53.797301], [2.416992, 53.791323]]]}",False,IAGOS_timeseries_2022082104121802_L2_3.1.1.nc4,217.7054745941162,0.41999998688697815,0.0,0.26899999380111694,0.07026441540569067,0.0,0.4641110461950302,0.1212285849750042,0.0,0.01584,23.64,218.58056746607554,0.3068526040215243,0.5045530613086847,0.6410127595989048,23.2064247483617,0.3272206242198568,0.30991992003091673,0.32671531120106884,0.3125618903672997
intersects_sentinel/2022/2022072308592116_L1C_T19UGP_A037002_20220723T153607,Sentinel,L1C_T19UGP_A037002_20220723T153607,2022-07-23 15:39:43.838000+00:00,EPSG:32619,"[699960.0, 809750.0, 5290210.0, 5400000.0]",,gs://gcp-public-data-sentinel-2/tiles/19/U/GP/S2A_MSIL1C_20220723T153611_N0400_R111_T19UGP_20220723T203305.SAFE,3C656F,D-AIKO,A333,A330-343,6,01P14RR101,-66.235876,48.06628965,12578.762850000001,18777.905,0.0,225.42575495100957,708912.6023106937,5328030.403451424,-66.19540890868046,48.07129982617155,False,,,IAGOS_timeseries_2022072308592116_L2_3.1.1.nc4,226.10162201690673,0.33000001311302185,0.0,0.03520949979312718,0.05478366628102958,0.0,0.05596753746457398,0.08708165273815394,0.0,19.954945,25.497625,225.51413351156106,0.03803937668251925,0.05930125053542348,17.725135696548588,26.92277844523217,0.3347282441545646,0.3074283270072838,0.3378492442442073,0.3121350857121308
intersects_sentinel/2022/2022062310024716_L1C_T32TMS_A036570_20220623T103034,Sentinel,L1C_T32TMS_A036570_20220623T103034,2022-06-23 10:38:12.035000+00:00,EPSG:32632,"[399960.0, 509750.0, 5090230.0, 5200020.0]",,gs://gcp-public-data-sentinel-2/tiles/32/T/MS/S2A_MSIL1C_20220623T103031_N0400_R108_T32TMS_20220623T141109.SAFE,3C656F,D-AIKO,A333,A330-343,6,01P14RR101,8.53665525,46.2138265,11748.632875,21660.0,0.0,177.43603338677622,465925.45067707775,5117343.907348063,8.558279257420404,46.2088185452914,False,,,IAGOS_timeseries_2022062310024716_L2_3.1.1.nc4,223.65775608062745,0.33000001311302185,0.0,0.20374124566093088,0.05994589358568191,0.0,0.3316993523016572,0.0975944387447089,0.0,10.7611875,28.895525,223.85872887677098,0.11697178106478655,0.18477784105814052,10.086162789681005,29.77233797046452,0.33862107052513596,0.3213088039042828,0.33967745189753734,0.3213292982532015
intersects_sentinel/2022/2022112510104704_L1C_T31VCD_A038787_20221125T112409,Sentinel,L1C_T31VCD_A038787_20221125T112409,2022-11-25 11:25:15.515000+00:00,EPSG:32631,"[300000.0, 409790.0, 6290230.0, 6400020.0]",,gs://gcp-public-data-sentinel-2/tiles/31/V/CD/S2A_MSIL1C_20221125T112411_N0400_R037_T31VCD_20221125T132446.SAFE,3C656F,D-AIKO,A333,A330-343,6,01P14RR101,1.317836625,57.142578500000006,10619.236375,22760.0,0.0,334.2238206838229,399797.5355820389,6333844.332002774,1.3443393318509012,57.13692662490653,False,,,IAGOS_timeseries_2022112510104704_L2_3.1.1.nc4,222.2100067138672,0.4099999964237213,0.0,0.021878749860916286,0.06468995426781475,0.0,0.03612727840431035,0.10681926449760795,0.0,6.7275624999999994,13.3006125,221.81381949048378,0.03211061086984677,0.05152651748628538,7.383053894090923,9.885729429578005,0.33723447760492903,0.3215581511221184,0.33689683574664747,0.31951472709444345
intersects_sentinel/2022/2022081710173316_L1C_T32UMU_A028448_20220817T103505,Sentinel,L1C_T32UMU_A028448_20220817T103505,2022-08-17 10:37:33.876000+00:00,EPSG:32632,"[399960.0, 509750.0, 5290210.0, 5400000.0]",,gs://gcp-public-data-sentinel-2/tiles/32/U/MU/S2B_MSIL1C_20220817T102559_N0400_R108_T32UMU_20220817T123803.SAFE,3C656F,D-AIKO,A333,A330-343,6,01P14RR101,8.4616562,48.258313699999995,9350.8436,30538.100000000002,1001.0276763710204,181.23845956483092,460641.0307168278,5346708.905712823,8.46956924050603,48.27236274997255,False,,,IAGOS_timeseries_2022081710173316_L2_3.1.1.nc4,235.8634253845215,0.3721900026798248,0.0,0.44212399354577064,0.04983991945534944,0.0,0.6383256933093071,0.07195745159685611,0.0,28.76198,23.15787,234.50328814077952,0.5254572383255159,0.7589324908968321,27.727487743513432,19.01167902018247,0.3270547208502629,0.30540292290718907,0.33170257239873263,0.27000361478514023
intersects_sentinel/2022/2022082509344915_L1C_T31TEE_A037471_20220825T103759,Sentinel,L1C_T31TEE_A037471_20220825T103759,2022-08-25 10:50:04.230000+00:00,EPSG:32631,"[499980.0, 609770.0, 4390210.0, 4500000.0]",,gs://gcp-public-data-sentinel-2/tiles/31/T/EE/S2A_MSIL1C_20220825T103641_N0400_R008_T31TEE_20220825T173926.SAFE,39644E,F-GZCO,A332,A330-203,9,5GE085,3.1453615,40.567513250000005,11778.1845,21580.0,0.0,178.7273840068824,513284.6759699371,4492539.912201797,3.156976069656193,40.58354313122903,False,,,IAGOS_timeseries_2022082509344915_L2_3.1.1.nc4,222.11769931793214,0.41999998688697815,0.0,0.11761499993503094,0.06445027975365519,0.0,0.1943880380317569,0.1065199757926166,0.0,8.122724999999999,4.168150000000001,220.91931064405088,0.4534241133875243,0.7337154197590733,4.317496556185562,-1.1750228203439876,0.32278909578697496,0.3178170221974821,0.3210163442939704,0.3114867109470605
intersects_sentinel/2022/2022112710074902_L1C_T30UXF_A029907_20221127T111318,Sentinel,L1C_T30UXF_A029907_20221127T111318,2022-11-27 11:16:04.159000+00:00,EPSG:32630,"[600000.0, 709790.0, 5990230.0, 6100020.0]",,gs://gcp-public-data-sentinel-2/tiles/30/U/XF/S2B_MSIL1C_20221127T111319_N0400_R137_T30UXF_20221127T115146.SAFE,3C64F4,D-AIGT,A343,A340-313,1,2CM015,-0.7471344249999999,54.515180025,10205.189225,25040.0,0.0,304.06347067858206,645042.0982499562,6043436.182464722,-0.7592109239908661,54.51772202223058,True,"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-0.758724, 54.517332], [-0.758424, 54.51783], [-0.662914, 54.498704], [-0.613202, 54.488559], [-0.542675, 54.473743], [-0.542975, 54.473219], [-0.613539, 54.487959], [-0.66335, 54.498138], [-0.758724, 54.517332]]], [[[-0.544574, 54.469289], [-0.544274, 54.469801], [-0.505414, 54.461532], [-0.50065, 54.460285], [-0.483543, 54.457105], [-0.479938, 54.456057], [-0.459529, 54.452106], [-0.447867, 54.449409], [-0.445827, 54.448884], [-0.442308, 54.448635], [-0.435196, 54.446811], [-0.430047, 54.445961], [-0.409502, 54.441369], [-0.405468, 54.439972], [-0.389156, 54.436741], [-0.37199, 54.432713], [-0.354412, 54.42824], [-0.330749, 54.423913], [-0.331093, 54.42299], [-0.354954, 54.427275], [-0.372934, 54.431838], [-0.390106, 54.436182], [-0.40607, 54.439177], [-0.410434, 54.440561], [-0.430218, 54.445253], [-0.44272, 54.447831], [-0.446068, 54.448081], [-0.448428, 54.448605], [-0.460378, 54.451396], [-0.485764, 54.456624], [-0.501591, 54.459698], [-0.505496, 54.460771], [-0.544574, 54.469289]]]]}",False,IAGOS_timeseries_2022112710074902_L2_3.1.1.nc4,216.0315846977234,0.38999998569488525,0.0,0.6489999890327454,0.07329125583358109,0.0,1.1380459793806077,0.12851899613067508,0.0,40.388055,49.8100525,215.4170794045135,0.5973895567906315,1.0039749841613481,38.966448481457974,47.36434356265449,0.32487171153057337,0.319200169113002,0.32086519427885096,0.314819372620559
intersects_sentinel/2022/2022052209384906_L1C_T30VXP_A036113_20220522T113325,Sentinel,L1C_T30VXP_A036113_20220522T113325,2022-05-22 11:34:11.731000+00:00,EPSG:32630,"[600000.0, 709790.0, 6790210.0, 6900000.0]",,gs://gcp-public-data-sentinel-2/tiles/30/V/XP/S2A_MSIL1C_20220522T113331_N0400_R080_T30VXP_20220522T151217.SAFE,3C6565,D-AIKE,A333,A330-343,11,01P14RR101,-0.061568875,62.039374425,10815.595175,22740.0,0.0,324.315185375984,654943.8657755239,6880038.05358783,-0.039014165053366294,62.02083513024307,False,,,IAGOS_timeseries_2022052209384906_L2_3.1.1.nc4,225.32779627990723,0.41999998688697815,0.0,0.07568274927698075,0.06302093345858156,0.0,0.12121465977467596,0.10093540175445379,0.0,10.851725,14.78158,224.69066672069758,0.06852944862805313,0.10754387891123769,9.928273379277561,13.885015081069945,0.3387224492114752,0.3222441149492806,0.3373920843735379,0.31259061899510504
intersects_sentinel/2022/2022091412070702_L1C_T15XWB_A028853_20220914T180916,Sentinel,L1C_T15XWB_A028853_20220914T180916,2022-09-14 18:13:32.032000+00:00,EPSG:32615,"[499980.0, 609770.0, 8090230.0, 8200020.0]",,gs://gcp-public-data-sentinel-2/tiles/15/X/WB/S2B_MSIL1C_20220914T180919_N0400_R084_T15XWB_20220914T201012.SAFE,3C64F4,D-AIGT,A343,A340-313,1,2CM015,-89.9745242,73.505881,10655.9548,22760.0,0.0,232.19871142103094,596318.4216501344,8162072.254677881,-89.95510643082562,73.53011554857784,False,,,IAGOS_timeseries_2022091412070702_L2_3.1.1.nc4,222.93032037353515,0.4099999964237213,0.0,0.039000000804662704,0.060065996699035167,0.0,0.0639467447847128,0.0984878432303667,0.0,-2.8771,-1.11096,222.64185034972098,0.10168183946703696,0.1623720316582119,-2.6374100012807564,-1.2920269899208134,0.32695839826550704,0.31083410235522574,0.32686562381555656,0.30860440161282476
intersects_sentinel/2022/2022090309061916_L1C_T19TGM_A028694_20220903T152808,Sentinel,L1C_T19TGM_A028694_20220903T152808,2022-09-03 15:30:07.368000+00:00,EPSG:32619,"[699960.0, 809750.0, 5090230.0, 5200020.0]",,gs://gcp-public-data-sentinel-2/tiles/19/T/GM/S2B_MSIL1C_20220903T152629_N0400_R068_T19TGM_20220903T201622.SAFE,3C656F,D-AIKO,A333,A330-343,6,01P14RR101,-65.812628,46.5601256,12693.177599999999,18780.0,0.0,228.8993433079616,745922.0447602053,5162824.1957855625,-65.79060403615992,46.573940482057615,False,,,IAGOS_timeseries_2022090309061916_L2_3.1.1.nc4,220.37040112304686,0.44999998807907104,0.0,0.08100000023841858,0.06265817931294441,0.0,0.13617613875865936,0.10534019112586974,0.0,3.62736,15.50816,219.64419498711595,0.05698667428899214,0.09294706021003735,1.1981853049988715,14.557075893149193,0.33745864873240156,0.3120810473670647,0.3379210826969336,0.31264988348430184
intersects_sentinel/2022/2022042709144716_L1C_T19UEQ_A035758_20220427T154622,Sentinel,L1C_T19UEQ_A035758_20220427T154622,2022-04-27 15:49:27.706000+00:00,EPSG:32619,"[499980.0, 609770.0, 5390230.0, 5500020.0]",,gs://gcp-public-data-sentinel-2/tiles/19/U/EQ/S2A_MSIL1C_20220427T153821_N0400_R011_T19UEQ_20220427T194412.SAFE,3C656F,D-AIKO,A333,A330-343,6,01P14RR101,-68.35588855,49.0878646,12102.0177,18780.0,0.0,242.59707443450299,549388.4921520118,5437331.930681782,-68.32358442814326,49.086859511902894,False,,,IAGOS_timeseries_2022042709144716_L2_3.1.1.nc4,225.16882920074463,0.33000001311302185,0.0,0.004000000189989805,0.06018413259275258,0.0,0.006416639850707725,0.09654499975964427,0.0,15.826475,16.86529,224.51186634803432,0.01989814997555397,0.03126512617579502,19.150830465009687,16.318207864444883,0.3367199149559209,0.3123977224902463,0.33969493155962727,0.3123028026911649
intersects_sentinel/2022/2022042709172315_L1C_T31SEC_A035755_20220427T104403,Sentinel,L1C_T31SEC_A035755_20220427T104403,2022-04-27 10:50:25.626000+00:00,EPSG:32631,"[499980.0, 609770.0, 4190230.0, 4300020.0]",,gs://gcp-public-data-sentinel-2/tiles/31/S/EC/S2A_MSIL1C_20220427T103631_N0400_R008_T31SEC_20220427T131412.SAFE,39644E,F-GZCO,A332,A330-203,9,5GE085,3.25773515,38.138944949999996,11989.69695,19610.0,0.0,164.127944060564,524513.8995250617,4221550.071822118,3.279748136381501,38.141483621213,True,"{""type"": ""Polygon"", ""coordinates"": [[[3.279472, 38.141917], [3.279789, 38.14198], [3.275868, 38.154006], [3.275181, 38.153888], [3.279472, 38.141917]]]}",False,IAGOS_timeseries_2022042709172315_L2_3.1.1.nc4,213.57939170074462,0.7799999713897705,2.0,0.2256869954317808,0.10587396956980229,2.0,0.405244260892272,0.19010733824968337,2.0,4.8060350000000005,2.6232100000000003,210.56924762142108,0.3559817017898255,0.6178750946966651,8.128702285880767,2.3673013244741785,0.3177491902145672,0.3709681054419764,0.3276816905512094,0.3495206341787202
intersects_sentinel/2022/2022092309071516_L1C_T22TDT_A037888_20220923T143835,Sentinel,L1C_T22TDT_A037888_20220923T143835,2022-09-23 14:39:31.687000+00:00,EPSG:32622,"[399960.0, 509750.0, 5190250.0, 5300040.0]",,gs://gcp-public-data-sentinel-2/tiles/22/T/DT/S2A_MSIL1C_20220923T143841_N0400_R139_T22TDT_20220923T181435.SAFE,3C656F,D-AIKO,A333,A330-343,6,01P14RR101,-51.763703375,47.7398252,11748.80305,21690.0,0.0,257.90669067330447,446634.5257541319,5287677.091843427,-51.711833976483824,47.7402589324634,False,,,IAGOS_timeseries_2022092309071516_L2_3.1.1.nc4,223.37079671096802,0.4300000071525574,0.0,0.20768700109794735,0.05706410149484873,0.0,0.3390755591467023,0.09316444575786591,0.0,-2.2195025000000004,27.3234675,221.56447120887455,0.31595049173637885,0.5079026209777627,-2.156636803816689,22.24113840959795,0.33809764875994924,0.3205756981212982,0.3342320017676344,0.31381019747536504
intersects_sentinel/2022/2022070709013516_L1C_T20TMT_A036773_20220707T151704,Sentinel,L1C_T20TMT_A036773_20220707T151704,2022-07-07 15:20:00.907000+00:00,EPSG:32620,"[399960.0, 509750.0, 5190250.0, 5300040.0]",,gs://gcp-public-data-sentinel-2/tiles/20/T/MT/S2A_MSIL1C_20220707T151701_N0400_R025_T20TMT_20220707T202815.SAFE,3C656F,D-AIKO,A333,A330-343,6,01P14RR101,-63.191387275,47.181245325,12070.743025,19670.0,0.0,241.64173514813163,487538.486116648,5226336.225052005,-63.16449743387483,47.19040158968903,False,,,IAGOS_timeseries_2022070709013516_L2_3.1.1.nc4,225.96535093688965,0.33000001311302185,0.0,0.05004649889003485,0.06329363116435707,0.0,0.07965911768004298,0.10074350734427572,0.0,-2.2289525,23.801624999999998,225.7639661771503,0.029484612400744185,0.04586564237971385,-3.105916549107738,22.514861122617663,0.34172633554812404,0.320257021237062,0.3426021205639125,0.3178547262536301
intersects_sentinel/2022/2022062009401316_L1C_T32TNQ_A036527_20220620T102035,Sentinel,L1C_T32TNQ_A036527_20220620T102035,2022-06-20 10:28:40.393000+00:00,EPSG:32632,"[499980.0, 609770.0, 4890250.0, 5000040.0]",,gs://gcp-public-data-sentinel-2/tiles/32/T/NQ/S2A_MSIL1C_20220620T102041_N0400_R065_T32TNQ_20220620T140020.SAFE,3C656F,D-AIKO,A333,A330-343,6,01P14RR101,10.27271985,44.95632295,11738.954475,21700.0,0.0,151.305883421904,600352.3076853455,4980942.935149266,10.27270207870251,44.97483691643314,True,"{""type"": ""Polygon"", ""coordinates"": [[[10.272217, 44.975144], [10.272614, 44.975273], [10.264964, 44.987309], [10.263913, 44.98696], [10.272217, 44.975144]]]}",False,IAGOS_timeseries_2022062009401316_L2_3.1.1.nc4,218.99365498733522,0.33000001311302185,0.0,0.33069649962335823,0.0647076658718288,0.0,0.5634597921073436,0.1102525671645999,0.0,5.31751,19.159767499999997,219.40449074360382,0.2833208710931647,0.46291063151943584,3.9342390177410893,16.02573110747026,0.33558708430156947,0.32041810652398395,0.33874596083988123,0.3198254826481482
intersects_sentinel/2022/2022010310020016_L1C_T29UMB_A025217_20220103T115405,Sentinel,L1C_T29UMB_A025217_20220103T115405,2022-01-03 11:56:00.668000+00:00,EPSG:32629,"[399960.0, 509750.0, 6090250.0, 6200040.0]",,gs://gcp-public-data-sentinel-2/tiles/29/U/MB/S2B_MSIL1C_20220103T115409_N0301_R023_T29UMB_20220103T135838.SAFE,3C656F,D-AIKO,A333,A330-343,6,01P14RR101,-9.0951879,55.1214008,10011.1,24990.0,0.0,288.01731927236824,494796.5712086603,6108195.986795983,-9.081588135079777,55.120430566625444,True,"{""type"": ""Polygon"", ""coordinates"": [[[-9.081123, 55.120232], [-9.080973, 55.120576], [-9.072776, 55.119312], [-9.063747, 55.11795], [-9.01138, 55.109186], [-9.011638, 55.108573], [-9.064397, 55.117172], [-9.073409, 55.118792], [-9.081123, 55.120232]]]}",False,IAGOS_timeseries_2022010310020016_L2_3.1.1.nc4,213.8266611175537,0.3799999952316284,0.0,0.2750000059604645,0.06645392724871635,0.0,0.49260878759622573,0.11903922303766012,0.0,3.0166,7.09336,213.44944307981783,0.3830692801529767,0.6524920167667217,1.780192560836352,6.457624234555628,0.3381830162373062,0.32055653596290656,0.33537325302934023,0.31577450491788345
intersects_sentinel/2022/2022010809325616_L1C_T19UDA_A025291_20220108T160732,Sentinel,L1C_T19UDA_A025291_20220108T160732,2022-01-08 16:07:50.731000+00:00,EPSG:32619,"[399960.0, 509750.0, 5990230.0, 6100020.0]",,gs://gcp-public-data-sentinel-2/tiles/19/U/DA/S2B_MSIL1C_20220108T160639_N0301_R097_T19UDA_20220108T180332.SAFE,3C656F,D-AIKO,A333,A330-343,6,01P14RR101,-70.458913025,54.693062125000004,10919.50965,20636.8275,0.0,219.6420925407138,409001.7509482521,6062838.847107097,-70.41223938825472,54.70462725551196,True,"{""type"": ""Polygon"", ""coordinates"": [[[-70.411452, 54.705179], [-70.411066, 54.704999], [-70.405809, 54.707571], [-70.400283, 54.710317], [-70.400959, 54.710677], [-70.406249, 54.707925], [-70.411452, 54.705179]]]}",False,IAGOS_timeseries_2022010809325616_L2_3.1.3.nc4,215.4209682159424,0.4268275007233024,0.0,0.05463450150471181,0.06626854599639774,0.0,0.09637292656302453,0.11689456122368574,0.0,-10.830555,32.115875,215.52984177678908,0.08310093535870451,0.13957513280471096,-10.927188762288095,33.452338540259284,0.3372461017155733,0.3179276498597321,0.34128037369925845,0.32026499750018483
intersects_sentinel/2022/2022020410143504_L1C_T31UDQ_A025674_20220204T105135,Sentinel,L1C_T31UDQ_A025674_20220204T105135,2022-02-04 10:57:22.774000+00:00,EPSG:32631,"[399960.0, 509750.0, 5390230.0, 5500020.0]",,gs://gcp-public-data-sentinel-2/tiles/31/U/DQ/S2B_MSIL1C_20220204T105139_N0400_R051_T31UDQ_20220204T114711.SAFE,3C64F4,D-AIGT,A343,A340-313,1,2CM015,2.35532715,49.30201695,10578.01695,23880.0,0.0,266.83092994764246,453114.6380150446,5461374.378413233,2.3550589757850235,49.303310935950776,True,"{""type"": ""MultiPolygon"", ""coordinates"": [[[[2.355618, 49.303136], [2.355548, 49.303699], [2.35822, 49.303916], [2.385235, 49.305427], [2.530056, 49.312714], [2.529734, 49.311973], [2.384655, 49.304573], [2.358177, 49.303258], [2.355618, 49.303136]]], [[[2.540588, 49.31587], [2.540685, 49.315128], [2.557712, 49.316115], [2.699177, 49.322782], [2.699091, 49.323425], [2.556896, 49.316758], [2.540588, 49.31587]]]]}",False,IAGOS_timeseries_2022020410143504_L2_3.1.1.nc4,215.41830323791504,0.38999998569488525,0.0,0.5586045136153698,0.07581233745813369,0.0,0.9853660005629062,0.13373130048811435,0.0,10.34339,34.45887,215.3477585765319,0.44475839241624177,0.7479808303256006,9.720645060866364,35.908925307818144,0.32580458356156927,0.31790772413235396,0.32439811110221917,0.3148647617763242
intersects_sentinel/2022/2022052709082206_L1C_T21UWR_A027278_20220527T145729,Sentinel,L1C_T21UWR_A027278_20220527T145729,2022-05-27 14:58:49.525000+00:00,EPSG:32621,"[499980.0, 609770.0, 5490250.0, 5600040.0]",,gs://gcp-public-data-sentinel-2/tiles/21/U/WR/S2B_MSIL1C_20220527T145729_N0400_R082_T21UWR_20220527T170653.SAFE,3C6565,D-AIKE,A333,A330-343,11,01P14RR101,-56.660776874999996,49.860063125,12293.893125,18768.8125,0.0,239.26045604087034,523746.3855007416,5522615.806209371,-56.66964584051229,49.85548868354951,True,"{""type"": ""Polygon"", ""coordinates"": [[[-56.668789, 49.855465], [-56.668961, 49.855728], [-56.664058, 49.857049], [-56.659874, 49.858142], [-56.653512, 49.859781], [-56.63833, 49.863592], [-56.637815, 49.862859], [-56.653082, 49.859048], [-56.659509, 49.857589], [-56.663886, 49.856579], [-56.668789, 49.855465]]]}",False,IAGOS_timeseries_2022052709082206_L2_3.1.1.nc4,214.86880826950073,0.4399999976158142,0.0,0.0908812487963587,0.0740066506434232,0.0,0.1611684431321919,0.13124311286956072,0.0,-21.4810625,40.9626875,215.57444024148245,0.2160673115031298,0.3628343491177094,-26.118040753459844,42.2916127755436,0.3354282889054884,0.31314329887119746,0.3361681624206112,0.3100983600533115
intersects_sentinel/2022/2022070809290116_L1C_T21UYT_A036787_20220708T144809,Sentinel,L1C_T21UYT_A036787_20220708T144809,2022-07-08 14:48:29.408000+00:00,EPSG:32621,"[699960.0, 809750.0, 5690230.0, 5800020.0]",,gs://gcp-public-data-sentinel-2/tiles/21/U/YT/S2A_MSIL1C_20220708T144811_N0400_R039_T21UYT_20220708T200042.SAFE,3C656F,D-AIKO,A333,A330-343,6,01P14RR101,-53.4891526,52.0853512,11952.2694,19700.0,0.0,239.60921263790522,729493.7574524804,5768182.181888243,-53.655365770147746,52.016738967403406,False,,,IAGOS_timeseries_2022070809290116_L2_3.1.1.nc4,226.9634844970703,0.33000001311302185,0.0,0.06720400132238864,0.057256996765732766,0.0,0.10592493405938148,0.09024626845121383,0.0,6.32776,14.05612,226.45495709699756,0.02044726718675867,0.03163066412482436,6.852164598420106,14.04254770324568,0.3368582736217673,0.31649722012206793,0.33982051543558534,0.3167329677962377
intersects_sentinel/2022/2022051109492206_L1C_T32TMR_A035955_20220511T102310,Sentinel,L1C_T32TMR_A035955_20220511T102310,2022-05-11 10:28:21.432000+00:00,EPSG:32632,"[399960.0, 509750.0, 4990210.0, 5100000.0]",,gs://gcp-public-data-sentinel-2/tiles/32/T/MR/S2A_MSIL1C_20220511T101601_N0400_R065_T32TMR_20220511T135949.SAFE,3C6565,D-AIKE,A333,A330-343,11,01P14RR101,8.6334574,45.634606399999996,11622.3426,21640.0,0.0,178.88707745194324,470571.8097859605,5055122.017765785,8.622330214090953,45.64902227845959,True,"{""type"": ""Polygon"", ""coordinates"": [[[8.622079, 45.650153], [8.622551, 45.650153], [8.619782, 45.713462], [8.618002, 45.751325], [8.6168, 45.751295], [8.622079, 45.650153]]]}",False,IAGOS_timeseries_2022051109492206_L2_3.1.1.nc4,215.24000549316406,0.41999998688697815,0.0,0.6197159999608993,0.08335445190966129,0.0,1.0950595459938048,0.14729018953442574,0.0,-10.76142,-0.78586,214.90771782772546,0.4851846044805783,0.8182172867207116,-8.492054538685425,-0.5509485624667905,0.33709406064651687,0.3195794667741649,0.338915331971174,0.3206961149262221
